game_id,season,week,home_team,away_team,y_true,y_pred,vegas_home_line,home_covered,model_pick_home_ats,ats_correct,vegas_ats_correct,agrees_with_book
2013_07_HOU_KC,2013,7,KC,HOU,1.0,3.1705410136033603,7.0,0,0,1,0,0
2013_07_BAL_PIT,2013,7,PIT,BAL,3.0,-0.4733484366956308,2.5,1,0,0,1,0
2013_07_DEN_IND,2013,7,IND,DEN,6.0,-4.28687566628149,-6.0,1,1,1,0,0
2013_07_MIN_NYG,2013,7,NYG,MIN,16.0,-1.2327525960664765,4.0,1,0,0,1,0
2013_08_CAR_TB,2013,8,TB,CAR,-18.0,-4.024813899513725,-6.5,0,1,0,1,0
2013_08_DAL_DET,2013,8,DET,DAL,1.0,1.64383605875268,3.0,0,0,1,0,0
2013_08_SF_JAX,2013,8,JAX,SF,-32.0,-5.729038422264251,-16.0,0,1,0,1,0
2013_08_CLE_KC,2013,8,KC,CLE,6.0,4.571628786949076,7.0,0,0,1,0,0
2013_08_MIA_NE,2013,8,NE,MIA,10.0,10.099598267979315,6.5,1,1,1,1,1
2013_08_BUF_NO,2013,8,NO,BUF,18.0,9.125422901469202,10.5,1,0,0,1,0
2013_08_NYG_PHI,2013,8,PHI,NYG,-8.0,3.0704046724665544,5.5,0,0,1,0,0
2013_08_NYJ_CIN,2013,8,CIN,NYJ,40.0,7.382087899180664,6.0,1,1,1,1,1
2013_08_PIT_OAK,2013,8,OAK,PIT,3.0,-2.090040269716524,-2.5,1,1,1,0,0
2013_08_ATL_ARI,2013,8,ARI,ATL,14.0,-1.5994701352147034,2.5,1,0,0,1,0
2013_08_WAS_DEN,2013,8,DEN,WAS,24.0,6.127132749351856,11.0,1,0,0,1,0
2013_08_GB_MIN,2013,8,MIN,GB,-13.0,-2.8208723744382738,-7.0,0,1,0,1,0
2013_08_SEA_STL,2013,8,STL,SEA,-5.0,-6.47318845483621,-13.0,1,1,1,0,0
2013_09_CIN_MIA,2013,9,MIA,CIN,2.0,-4.508749716694588,-3.0,1,0,0,0,1
2013_09_KC_BUF,2013,9,BUF,KC,-10.0,-0.7857193335974333,-4.5,0,1,0,1,0
2013_09_ATL_CAR,2013,9,CAR,ATL,24.0,2.8126901824790256,10.0,1,0,0,1,0
2013_09_MIN_DAL,2013,9,DAL,MIN,4.0,7.241762796029517,10.0,0,0,1,0,0
2013_09_NO_NYJ,2013,9,NYJ,NO,6.0,-2.6753792318065983,-6.0,1,1,1,0,0
2013_09_TEN_STL,2013,9,STL,TEN,-7.0,2.017863763523444,-3.0,0,1,0,1,0
2013_09_SD_WAS,2013,9,WAS,SD,6.0,0.9347920951447845,1.0,1,0,0,1,0
2013_09_PHI_OAK,2013,9,OAK,PHI,-29.0,3.73209214944528,-1.0,0,1,0,1,0
2013_09_TB_SEA,2013,9,SEA,TB,3.0,10.314831944539243,16.0,0,0,1,0,0
2013_09_BAL_CLE,2013,9,CLE,BAL,6.0,-4.203996728645744,-1.0,1,0,0,0,1
2013_09_PIT_NE,2013,9,NE,PIT,24.0,8.141584654067973,5.5,1,1,1,1,1
2013_09_IND_HOU,2013,9,HOU,IND,-3.0,-2.626873531136546,-1.0,0,0,1,1,1
2013_09_CHI_GB,2013,9,GB,CHI,-7.0,6.857054352175522,10.0,0,0,1,0,0
2013_10_WAS_MIN,2013,10,MIN,WAS,7.0,-1.302966478797654,-1.0,1,0,0,0,1
2013_10_SEA_ATL,2013,10,ATL,SEA,-23.0,-1.9634825154003963,-3.5,0,1,0,1,0
2013_10_CIN_BAL,2013,10,BAL,CIN,3.0,-3.0329670904129795,1.0,1,0,0,1,0
2013_10_DET_CHI,2013,10,CHI,DET,-2.0,4.263572105066899,-1.0,0,1,0,1,0
2013_10_PHI_GB,2013,10,GB,PHI,-14.0,6.499812174605475,-1.0,0,1,0,1,0
2013_10_STL_IND,2013,10,IND,STL,-30.0,9.097929240168348,7.5,0,1,0,0,1
2013_10_OAK_NYG,2013,10,NYG,OAK,4.0,5.10034095768233,7.5,0,0,1,0,0
2013_10_BUF_PIT,2013,10,PIT,BUF,13.0,3.623686599591373,3.0,1,1,1,1,1
2013_10_JAX_TEN,2013,10,TEN,JAX,-2.0,7.611913189538527,11.5,0,0,1,0,0
2013_10_CAR_SF,2013,10,SF,CAR,-1.0,4.62115244709578,6.0,0,0,1,0,0
2013_10_HOU_ARI,2013,10,ARI,HOU,3.0,2.317314311121593,4.0,0,0,1,0,0
2013_10_DEN_SD,2013,10,SD,DEN,-8.0,-8.229787064641355,-7.0,0,0,1,1,1
2013_10_DAL_NO,2013,10,NO,DAL,32.0,5.1035402072370495,6.0,1,0,0,1,0
2013_10_MIA_TB,2013,10,TB,MIA,3.0,-4.934821750827405,-1.0,1,0,0,0,1
2013_11_IND_TEN,2013,11,TEN,IND,-3.0,0.2184211566913622,-2.5,0,1,0,1,0
2013_11_NYJ_BUF,2013,11,BUF,NYJ,23.0,-1.6057530544324865,-1.0,1,0,0,0,1
2013_11_BAL_CHI,2013,11,CHI,BAL,3.0,4.183748212795783,4.0,0,1,0,0,1
2013_11_CLE_CIN,2013,11,CIN,CLE,21.0,8.02763382431804,4.0,1,1,1,1,1
2013_11_OAK_HOU,2013,11,HOU,OAK,-5.0,5.260940832827565,10.5,0,0,1,0,0
2013_11_ARI_JAX,2013,11,JAX,ARI,-13.0,-4.994658358858157,-9.5,0,1,0,1,0
2013_11_WAS_PHI,2013,11,PHI,WAS,8.0,2.6200518583102483,4.5,1,0,0,1,0
2013_11_DET_PIT,2013,11,PIT,DET,10.0,1.6289017005876625,-3.0,1,1,1,0,0
2013_11_ATL_TB,2013,11,TB,ATL,13.0,-1.99598933603608,1.0,1,0,0,1,0
2013_11_SD_MIA,2013,11,MIA,SD,4.0,1.1038154967850378,-2.5,1,1,1,0,0
2013_11_SF_NO,2013,11,NO,SF,3.0,4.588326523290265,3.5,0,1,0,0,1
2013_11_GB_NYG,2013,11,NYG,GB,14.0,-0.1206753884780613,3.5,1,0,0,1,0
2013_11_MIN_SEA,2013,11,SEA,MIN,21.0,10.746478269217402,13.0,1,0,0,1,0
2013_11_KC_DEN,2013,11,DEN,KC,10.0,7.577958010125422,7.5,1,1,1,1,1
2013_11_NE_CAR,2013,11,CAR,NE,4.0,-0.9446066865825868,3.0,1,0,0,1,0
2013_12_NO_ATL,2013,12,ATL,NO,-4.0,-3.082908296567201,-7.5,1,1,1,0,0
2013_12_NYJ_BAL,2013,12,BAL,NYJ,16.0,7.099625481291548,4.0,1,1,1,1,1
2013_12_PIT_CLE,2013,12,CLE,PIT,-16.0,-3.038578575986929,2.5,0,0,1,0,0
2013_12_TB_DET,2013,12,DET,TB,-3.0,6.89473995005167,7.0,0,0,1,0,0
2013_12_MIN_GB,2013,12,GB,MIN,0.0,7.793158517960706,6.0,0,1,0,0,1
2013_12_JAX_HOU,2013,12,HOU,JAX,-7.0,7.750685978561248,10.5,0,0,1,0,0
2013_12_SD_KC,2013,12,KC,SD,-3.0,3.4303867138995265,3.5,0,0,1,0,0
2013_12_CAR_MIA,2013,12,MIA,CAR,-4.0,-2.7280719964505518,-4.5,1,1,1,0,0
2013_12_CHI_STL,2013,12,STL,CHI,21.0,-1.730789848540998,1.0,1,0,0,1,0
2013_12_IND_ARI,2013,12,ARI,IND,29.0,-1.2457416657534786,3.5,1,0,0,1,0
2013_12_TEN_OAK,2013,12,OAK,TEN,-4.0,-3.008261446973478,-2.5,0,0,1,1,1
2013_12_DAL_NYG,2013,12,NYG,DAL,-3.0,1.0454531094380717,1.0,0,1,0,0,1
2013_12_DEN_NE,2013,12,NE,DEN,3.0,0.0360473395238289,1.0,1,0,0,1,0
2013_12_SF_WAS,2013,12,WAS,SF,-21.0,-1.5697458184199158,-5.5,0,1,0,1,0
2013_13_GB_DET,2013,13,DET,GB,30.0,1.1810298175271308,7.0,1,0,0,1,0
2013_13_OAK_DAL,2013,13,DAL,OAK,7.0,8.203157532955066,10.0,0,0,1,0,0
2013_13_PIT_BAL,2013,13,BAL,PIT,2.0,1.6834215819084275,3.0,0,0,1,0,0
2013_13_TB_CAR,2013,13,CAR,TB,21.0,11.11284148774263,7.5,1,1,1,1,1
2013_13_JAX_CLE,2013,13,CLE,JAX,-4.0,6.10923519648572,7.5,0,0,1,0,0
2013_13_NE_HOU,2013,13,HOU,NE,-3.0,-5.346412120764246,-7.0,1,1,1,0,0
2013_13_TEN_IND,2013,13,IND,TEN,8.0,3.7969301211906856,3.5,1,1,1,1,1
2013_13_CHI_MIN,2013,13,MIN,CHI,3.0,1.12544076589437,2.5,1,0,0,1,0
2013_13_MIA_NYJ,2013,13,NYJ,MIA,-20.0,-2.7562311979228777,-1.0,0,0,1,1,1
2013_13_ARI_PHI,2013,13,PHI,ARI,3.0,3.832150040309949,3.5,0,1,0,0,1
2013_13_ATL_BUF,2013,13,BUF,ATL,-3.0,0.6350770060124197,5.0,0,0,1,0,0
2013_13_STL_SF,2013,13,SF,STL,10.0,7.355599184053196,7.5,1,0,0,1,0
2013_13_DEN_KC,2013,13,KC,DEN,-7.0,-3.678636927747009,-5.0,0,1,0,1,0
2013_13_CIN_SD,2013,13,SD,CIN,-7.0,-2.9678291826701533,-2.5,0,0,1,1,1
2013_13_NYG_WAS,2013,13,WAS,NYG,-7.0,2.881162529965397,1.0,0,1,0,0,1
2013_13_NO_SEA,2013,13,SEA,NO,27.0,4.9817697658439934,6.5,1,0,0,1,0
2013_14_HOU_JAX,2013,14,JAX,HOU,7.0,-0.5142520326778853,-3.0,1,1,1,0,0
2013_14_MIN_BAL,2013,14,BAL,MIN,3.0,7.272681964281224,6.0,0,1,0,0,1
2013_14_IND_CIN,2013,14,CIN,IND,14.0,4.682144608008297,7.0,1,0,0,1,0
2013_14_ATL_GB,2013,14,GB,ATL,1.0,2.138316677799622,3.5,0,0,1,0,0
2013_14_CLE_NE,2013,14,NE,CLE,1.0,8.347202794230313,9.5,0,0,1,0,0
2013_14_OAK_NYJ,2013,14,NYJ,OAK,10.0,3.691265893812591,3.0,1,1,1,1,1
2013_14_DET_PHI,2013,14,PHI,DET,14.0,1.515337456452528,2.5,1,0,0,1,0
2013_14_MIA_PIT,2013,14,PIT,MIA,-6.0,4.1442832122929145,3.0,0,1,0,0,1
2013_14_BUF_TB,2013,14,TB,BUF,21.0,3.5545519478647654,3.0,1,1,1,1,1
2013_14_KC_WAS,2013,14,WAS,KC,-35.0,1.5422786065624272,-3.5,0,1,0,1,0
2013_14_TEN_DEN,2013,14,DEN,TEN,23.0,4.849956114382349,13.0,1,0,0,1,0
2013_14_STL_ARI,2013,14,ARI,STL,20.0,3.671058648912156,4.0,1,0,0,1,0
2013_14_NYG_SD,2013,14,SD,NYG,23.0,2.20788937304414,4.5,1,0,0,1,0
2013_14_SEA_SF,2013,14,SF,SEA,2.0,-2.150112412505088,2.5,0,0,1,0,0
2013_14_CAR_NO,2013,14,NO,CAR,18.0,5.003056307692451,3.0,1,1,1,1,1
2013_14_DAL_CHI,2013,14,CHI,DAL,17.0,1.1703495879939392,2.0,1,0,0,1,0
2013_15_SD_DEN,2013,15,DEN,SD,-7.0,9.257306489612828,10.0,0,0,1,0,0
2013_15_WAS_ATL,2013,15,ATL,WAS,1.0,4.684260364255788,5.5,0,0,1,0,0
2013_15_CHI_CLE,2013,15,CLE,CHI,-7.0,-2.826277004819215,1.0,0,0,1,0,0
2013_15_HOU_IND,2013,15,IND,HOU,22.0,7.605050862121253,6.0,1,1,1,1,1
2013_15_BUF_JAX,2013,15,JAX,BUF,-7.0,2.1796113358450526,-4.0,0,1,0,1,0
2013_15_NE_MIA,2013,15,MIA,NE,4.0,-3.7845833954620143,2.5,1,0,0,1,0
2013_15_PHI_MIN,2013,15,MIN,PHI,18.0,-0.0812252930814216,-6.5,1,1,1,0,0
2013_15_SEA_NYG,2013,15,NYG,SEA,-23.0,-4.619143340467816,-9.5,0,1,0,1,0
2013_15_SF_TB,2013,15,TB,SF,-19.0,-4.990242718032856,-4.5,0,0,1,1,1
2013_15_NYJ_CAR,2013,15,CAR,NYJ,10.0,10.83354942587063,10.0,0,1,0,0,1
2013_15_KC_OAK,2013,15,OAK,KC,-25.0,-5.1021115641423895,-6.5,0,1,0,1,0
2013_15_GB_DAL,2013,15,DAL,GB,-1.0,4.200148896909337,4.0,0,1,0,0,1
2013_15_NO_STL,2013,15,STL,NO,11.0,-4.550948688353907,-6.5,1,1,1,0,0
2013_15_ARI_TEN,2013,15,TEN,ARI,-3.0,0.4636206360842712,-3.0,0,1,0,1,0
2013_15_CIN_PIT,2013,15,PIT,CIN,10.0,-0.0808600379595654,-2.0,1,1,1,0,0
2013_15_BAL_DET,2013,15,DET,BAL,-2.0,0.9688082568894396,4.5,0,0,1,0,0
2013_16_MIA_BUF,2013,16,BUF,MIA,19.0,-3.556533182616483,1.0,1,0,0,1,0
2013_16_NO_CAR,2013,16,CAR,NO,4.0,2.870531324438588,3.5,1,0,0,1,0
2013_16_MIN_CIN,2013,16,CIN,MIN,28.0,8.918612958878484,7.5,1,1,1,1,1
2013_16_DEN_HOU,2013,16,HOU,DEN,-24.0,-5.77304727498541,-9.0,0,1,0,1,0
2013_16_TEN_JAX,2013,16,JAX,TEN,-4.0,0.1400431444213618,-4.0,0,1,0,1,0
2013_16_IND_KC,2013,16,KC,IND,-16.0,3.741383333531508,7.5,0,0,1,0,0
2013_16_CLE_NYJ,2013,16,NYJ,CLE,11.0,4.289294672528564,2.5,1,1,1,1,1
2013_16_TB_STL,2013,16,STL,TB,10.0,5.808745805506892,3.5,1,1,1,1,1
2013_16_DAL_WAS,2013,16,WAS,DAL,-1.0,-3.4514739877914478,-3.0,1,0,0,0,1
2013_16_NYG_DET,2013,16,DET,NYG,-3.0,3.5909349012576746,9.5,0,0,1,0,0
2013_16_ARI_SEA,2013,16,SEA,ARI,-7.0,8.50935141505534,8.0,0,1,0,0,1
2013_16_NE_BAL,2013,16,BAL,NE,-34.0,-2.5594454381440013,-1.0,0,0,1,1,1
2013_16_PIT_GB,2013,16,GB,PIT,-7.0,1.4279494477058177,-1.0,0,1,0,1,0
2013_16_OAK_SD,2013,16,SD,OAK,13.0,10.900965216630231,10.0,1,1,1,1,1
2013_16_CHI_PHI,2013,16,PHI,CHI,43.0,1.9823675700506984,2.5,1,0,0,1,0
2013_16_ATL_SF,2013,16,SF,ATL,10.0,9.364719164249744,15.5,0,0,1,0,0
2013_17_CAR_ATL,2013,17,ATL,CAR,-1.0,-1.6989787934811211,-5.5,1,1,1,0,0
2013_17_BAL_CIN,2013,17,CIN,BAL,17.0,4.654064621032934,6.5,1,0,0,1,0
2013_17_JAX_IND,2013,17,IND,JAX,20.0,10.608745026514068,11.0,1,0,0,1,0
2013_17_NYJ_MIA,2013,17,MIA,NYJ,-13.0,6.2561937619688,7.5,0,0,1,0,0
2013_17_DET_MIN,2013,17,MIN,DET,1.0,2.59179909636213,-2.5,1,1,1,0,0
2013_17_WAS_NYG,2013,17,NYG,WAS,14.0,6.680854108713782,3.5,1,1,1,1,1
2013_17_CLE_PIT,2013,17,PIT,CLE,13.0,6.798675183384294,9.5,1,0,0,1,0
2013_17_HOU_TEN,2013,17,TEN,HOU,6.0,6.140036220830232,7.0,0,0,1,0,0
2013_17_SF_ARI,2013,17,ARI,SF,-3.0,-0.1997228754382484,3.0,0,0,1,0,0
2013_17_GB_CHI,2013,17,CHI,GB,-5.0,2.9839811889790355,-3.0,0,1,0,1,0
2013_17_BUF_NE,2013,17,NE,BUF,14.0,9.027439151280358,7.5,1,1,1,1,1
2013_17_TB_NO,2013,17,NO,TB,25.0,11.450337346924808,11.0,1,1,1,1,1
2013_17_DEN_OAK,2013,17,OAK,DEN,-20.0,-6.933577039637592,-10.0,0,1,0,1,0
2013_17_KC_SD,2013,17,SD,KC,3.0,3.1340549440312016,15.5,0,0,1,0,0
2013_17_STL_SEA,2013,17,SEA,STL,18.0,9.156016907303668,13.0,1,0,0,1,0
2013_17_PHI_DAL,2013,17,DAL,PHI,-2.0,3.985939317180813,-7.5,1,1,1,0,0
2014_01_GB_SEA,2014,1,SEA,GB,20.0,6.764133497285521,4.5,1,1,1,1,1
2014_01_NO_ATL,2014,1,ATL,NO,3.0,0.602925077573322,-3.0,1,1,1,0,0
2014_01_CIN_BAL,2014,1,BAL,CIN,-7.0,-1.2245344958864033,1.0,0,0,1,0,0
2014_01_BUF_CHI,2014,1,CHI,BUF,-3.0,5.49621919792271,7.0,0,0,1,0,0
2014_01_WAS_HOU,2014,1,HOU,WAS,11.0,0.799351430485486,3.0,1,0,0,1,0
2014_01_TEN_KC,2014,1,KC,TEN,-16.0,4.477700836828981,3.0,0,1,0,0,1
2014_01_NE_MIA,2014,1,MIA,NE,13.0,-4.925958288453686,-3.5,1,0,0,0,1
2014_01_OAK_NYJ,2014,1,NYJ,OAK,5.0,6.145903902470503,6.5,0,0,1,0,0
2014_01_JAX_PHI,2014,1,PHI,JAX,17.0,8.497544797171964,10.0,1,0,0,1,0
2014_01_CLE_PIT,2014,1,PIT,CLE,3.0,9.528096811745664,5.5,0,1,0,0,1
2014_01_MIN_STL,2014,1,STL,MIN,-28.0,2.8398285804262065,3.0,0,0,1,0,0
2014_01_SF_DAL,2014,1,DAL,SF,-11.0,-1.207680894431985,-3.5,0,1,0,1,0
2014_01_CAR_TB,2014,1,TB,CAR,-6.0,-4.229112756408649,5.5,0,0,1,0,0
2014_01_IND_DEN,2014,1,DEN,IND,7.0,6.873424251080253,8.0,0,0,1,0,0
2014_01_NYG_DET,2014,1,DET,NYG,21.0,2.998617167498589,6.5,1,0,0,1,0
2014_01_SD_ARI,2014,1,ARI,SD,1.0,2.81803493062676,3.0,0,0,1,0,0
2014_02_PIT_BAL,2014,2,BAL,PIT,20.0,-0.02987423759034,2.5,1,0,0,1,0
2014_02_MIA_BUF,2014,2,BUF,MIA,19.0,1.615833237322834,1.0,1,1,1,1,1
2014_02_DET_CAR,2014,2,CAR,DET,17.0,7.621331415505603,1.0,1,1,1,1,1
2014_02_ATL_CIN,2014,2,CIN,ATL,14.0,5.717426818364342,5.5,1,1,1,1,1
2014_02_NO_CLE,2014,2,CLE,NO,2.0,-4.538444558141983,-4.5,1,0,0,0,1
2014_02_NE_MIN,2014,2,MIN,NE,-23.0,0.230391144517059,-3.5,0,1,0,1,0
2014_02_ARI_NYG,2014,2,NYG,ARI,-11.0,-2.0312158269441163,1.0,0,0,1,0,0
2014_02_DAL_TEN,2014,2,TEN,DAL,-16.0,2.665262755019429,3.0,0,0,1,0,0
2014_02_JAX_WAS,2014,2,WAS,JAX,31.0,5.324175024827086,5.0,1,1,1,1,1
2014_02_SEA_SD,2014,2,SD,SEA,9.0,-4.127527237163985,-4.5,1,1,1,0,0
2014_02_STL_TB,2014,2,TB,STL,-2.0,1.8243931427230908,4.0,0,0,1,0,0
2014_02_KC_DEN,2014,2,DEN,KC,7.0,10.094923932978736,13.0,0,0,1,0,0
2014_02_NYJ_GB,2014,2,GB,NYJ,7.0,3.291519134288009,7.0,0,0,1,0,0
2014_02_HOU_OAK,2014,2,OAK,HOU,-16.0,0.4410456527293848,-3.0,0,1,0,1,0
2014_02_CHI_SF,2014,2,SF,CHI,-8.0,7.579871308068856,7.0,0,1,0,0,1
2014_02_PHI_IND,2014,2,IND,PHI,-3.0,1.9784491385510448,3.0,0,0,1,0,0
2014_03_TB_ATL,2014,3,ATL,TB,42.0,2.846520705277952,6.5,1,0,0,1,0
2014_03_SD_BUF,2014,3,BUF,SD,-12.0,0.3585169209113126,2.5,0,0,1,0,0
2014_03_TEN_CIN,2014,3,CIN,TEN,26.0,4.676221934918809,6.5,1,0,0,1,0
2014_03_BAL_CLE,2014,3,CLE,BAL,-2.0,-2.346905177600872,-2.0,0,0,1,1,1
2014_03_GB_DET,2014,3,DET,GB,12.0,1.1938584168199002,1.5,1,0,0,1,0
2014_03_IND_JAX,2014,3,JAX,IND,-27.0,-5.616192086990944,-6.0,0,1,0,1,0
2014_03_OAK_NE,2014,3,NE,OAK,7.0,11.800962414667456,14.0,0,0,1,0,0
2014_03_MIN_NO,2014,3,NO,MIN,11.0,4.441961881146274,10.0,1,0,0,1,0
2014_03_HOU_NYG,2014,3,NYG,HOU,13.0,4.453812354187687,1.0,1,1,1,1,1
2014_03_WAS_PHI,2014,3,PHI,WAS,3.0,3.895346099212172,4.0,0,0,1,0,0
2014_03_DAL_STL,2014,3,STL,DAL,-3.0,-1.229751212318479,-1.5,0,1,0,1,0
2014_03_SF_ARI,2014,3,ARI,SF,9.0,0.7957211808193889,-3.0,1,1,1,0,0
2014_03_KC_MIA,2014,3,MIA,KC,-19.0,3.289144397712301,6.0,0,0,1,0,0
2014_03_DEN_SEA,2014,3,SEA,DEN,6.0,1.704953395487076,4.0,1,0,0,1,0
2014_03_PIT_CAR,2014,3,CAR,PIT,-18.0,4.868791572817089,3.0,0,1,0,0,1
2014_03_CHI_NYJ,2014,3,NYJ,CHI,-8.0,-1.4311207939912456,1.5,0,0,1,0,0
2014_04_NYG_WAS,2014,4,WAS,NYG,-31.0,0.947723587208742,3.0,0,0,1,0,0
2014_04_CAR_BAL,2014,4,BAL,CAR,28.0,1.7917932575250768,3.5,1,0,0,1,0
2014_04_GB_CHI,2014,4,CHI,GB,-21.0,2.785511394847448,-2.0,0,1,0,1,0
2014_04_BUF_HOU,2014,4,HOU,BUF,6.0,0.9447629238554196,3.0,1,0,0,1,0
2014_04_TEN_IND,2014,4,IND,TEN,24.0,4.811965180507127,7.5,1,0,0,1,0
2014_04_DET_NYJ,2014,4,NYJ,DET,-7.0,0.8449397544099168,2.0,0,0,1,0,0
2014_04_MIA_OAK,2014,4,OAK,MIA,-24.0,-3.585056817632698,-4.0,0,1,0,1,0
2014_04_TB_PIT,2014,4,PIT,TB,-3.0,10.136987263893737,7.5,0,1,0,0,1
2014_04_JAX_SD,2014,4,SD,JAX,19.0,10.889025476825308,13.0,1,0,0,1,0
2014_04_ATL_MIN,2014,4,MIN,ATL,13.0,0.9396565721456968,-5.5,1,1,1,0,0
2014_04_PHI_SF,2014,4,SF,PHI,5.0,2.528750710424796,3.5,1,0,0,1,0
2014_04_NO_DAL,2014,4,DAL,NO,21.0,2.222331739207722,-3.0,1,1,1,0,0
2014_04_NE_KC,2014,4,KC,NE,27.0,-4.974630730364908,-3.0,1,0,0,0,1
2014_05_MIN_GB,2014,5,GB,MIN,32.0,4.169566029316767,8.5,1,0,0,1,0
2014_05_CHI_CAR,2014,5,CAR,CHI,7.0,2.93579825104862,1.5,1,1,1,1,1
2014_05_HOU_DAL,2014,5,DAL,HOU,3.0,8.940073068384008,5.0,0,1,0,0,1
2014_05_BUF_DET,2014,5,DET,BUF,-3.0,4.805184260965545,4.5,0,1,0,0,1
2014_05_BAL_IND,2014,5,IND,BAL,7.0,3.7977742161292176,2.5,1,1,1,1,1
2014_05_PIT_JAX,2014,5,JAX,PIT,-8.0,-4.514399491936098,-6.0,0,1,0,1,0
2014_05_TB_NO,2014,5,NO,TB,6.0,7.826464091079456,11.0,0,0,1,0,0
2014_05_ATL_NYG,2014,5,NYG,ATL,10.0,3.318224364898313,4.0,1,0,0,1,0
2014_05_STL_PHI,2014,5,PHI,STL,6.0,5.517190111877213,3.5,1,1,1,1,1
2014_05_CLE_TEN,2014,5,TEN,CLE,-1.0,3.3045492841072965,-1.0,0,1,0,1,0
2014_05_ARI_DEN,2014,5,DEN,ARI,21.0,6.450131006787882,8.0,1,0,0,1,0
2014_05_NYJ_SD,2014,5,SD,NYJ,31.0,10.12062521877202,7.0,1,1,1,1,1
2014_05_KC_SF,2014,5,SF,KC,5.0,4.297399906412911,4.0,1,1,1,1,1
2014_05_CIN_NE,2014,5,NE,CIN,26.0,2.1858463375222006,-2.5,1,1,1,0,0
2014_05_SEA_WAS,2014,5,WAS,SEA,-10.0,-6.155091573488067,-7.0,0,1,0,1,0
2014_06_IND_HOU,2014,6,HOU,IND,-5.0,-3.1800864351661846,-2.5,0,0,1,1,1
2014_06_NE_BUF,2014,6,BUF,NE,-15.0,-3.648328532434215,1.0,0,0,1,0,0
2014_06_CAR_CIN,2014,6,CIN,CAR,0.0,3.763381693228296,7.0,0,0,1,0,0
2014_06_PIT_CLE,2014,6,CLE,PIT,21.0,-1.0362665083229237,2.5,1,0,0,1,0
2014_06_GB_MIA,2014,6,MIA,GB,-3.0,-0.8332677151989225,-1.5,0,1,0,1,0
2014_06_DET_MIN,2014,6,MIN,DET,-14.0,1.238636710660197,1.0,0,1,0,0,1
2014_06_DEN_NYJ,2014,6,NYJ,DEN,-14.0,-4.758843494472569,-10.0,0,1,0,1,0
2014_06_BAL_TB,2014,6,TB,BAL,-31.0,-4.4854442498149645,-3.5,0,0,1,1,1
2014_06_JAX_TEN,2014,6,TEN,JAX,2.0,5.578705611251703,4.0,0,1,0,0,1
2014_06_SD_OAK,2014,6,OAK,SD,-3.0,-2.524356540619585,-7.0,1,1,1,0,0
2014_06_WAS_ARI,2014,6,ARI,WAS,10.0,9.94860775119956,5.0,1,1,1,1,1
2014_06_CHI_ATL,2014,6,ATL,CHI,-14.0,4.400123363012414,3.5,0,1,0,0,1
2014_06_DAL_SEA,2014,6,SEA,DAL,-7.0,6.724071635744876,10.0,0,0,1,0,0
2014_06_NYG_PHI,2014,6,PHI,NYG,27.0,4.079897290557669,1.0,1,1,1,1,1
2014_06_SF_STL,2014,6,STL,SF,-14.0,-5.911780276333648,-3.5,0,0,1,1,1
2014_07_NYJ_NE,2014,7,NE,NYJ,2.0,11.834956009511856,9.5,0,1,0,0,1
2014_07_ATL_BAL,2014,7,BAL,ATL,22.0,4.689357980215464,7.0,1,0,0,1,0
2014_07_MIN_BUF,2014,7,BUF,MIN,1.0,2.4453154304454845,7.0,0,0,1,0,0
2014_07_MIA_CHI,2014,7,CHI,MIA,-13.0,3.18487633954474,3.0,0,1,0,0,1
2014_07_NO_DET,2014,7,DET,NO,1.0,1.1833296700073872,1.5,0,0,1,0,0
2014_07_CAR_GB,2014,7,GB,CAR,21.0,6.893274756457702,6.5,1,1,1,1,1
2014_07_CIN_IND,2014,7,IND,CIN,27.0,4.848452685779377,3.0,1,1,1,1,1
2014_07_CLE_JAX,2014,7,JAX,CLE,18.0,-4.567834577406408,-4.0,1,0,0,0,1
2014_07_SEA_STL,2014,7,STL,SEA,2.0,-4.419919485851039,-7.0,1,1,1,0,0
2014_07_TEN_WAS,2014,7,WAS,TEN,2.0,-0.6305078960234394,6.0,0,0,1,0,0
2014_07_KC_SD,2014,7,SD,KC,-3.0,8.800882469470693,3.0,0,1,0,0,1
2014_07_NYG_DAL,2014,7,DAL,NYG,10.0,4.830809309624349,5.0,1,0,0,1,0
2014_07_ARI_OAK,2014,7,OAK,ARI,-11.0,-5.367441618114462,-3.5,0,0,1,1,1
2014_07_SF_DEN,2014,7,DEN,SF,25.0,6.431184683259443,7.0,1,0,0,1,0
2014_07_HOU_PIT,2014,7,PIT,HOU,7.0,9.425283814065168,3.0,1,1,1,1,1
2014_08_SD_DEN,2014,8,DEN,SD,14.0,8.476584128384221,9.0,1,0,0,1,0
2014_08_DET_ATL,2014,8,ATL,DET,-1.0,-0.8409309723857018,-3.5,1,1,1,0,0
2014_08_SEA_CAR,2014,8,CAR,SEA,-4.0,0.3557038466662844,-6.0,1,1,1,0,0
2014_08_BAL_CIN,2014,8,CIN,BAL,3.0,2.6536154800183303,-2.5,1,1,1,0,0
2014_08_MIA_JAX,2014,8,JAX,MIA,-14.0,-3.7747779872680183,-7.0,0,1,0,1,0
2014_08_STL_KC,2014,8,KC,STL,27.0,6.805953607696194,7.5,1,0,0,1,0
2014_08_CHI_NE,2014,8,NE,CHI,28.0,10.679780955243835,5.5,1,1,1,1,1
